DY,MO,HR,solar radiation,module_temp,wind direction,wind speed,power
16,10,14,219.672,35.839,1.48,1.6,103.561
16,10,15,10.415,28.951,1.35,1.2,4.43
16,10,16,63.825,29.877,1.02,0.8,25.279
16,10,17,0.0,26.7,0.84,0.6,0.0
16,10,18,0.0,26.4,0.72,0.5,0.0
17,10,6,219.623,28.786,2.26,2.6,104.15
17,10,7,467.523,36.919,2.61,2.6,228.678
17,10,8,695.091,45.074,2.55,2.4,326.47
17,10,9,864.632,52.103,2.56,2.1,391.175
17,10,10,959.231,56.028,2.61,2.0,424.691
17,10,11,984.57,58.416,2.47,1.8,431.446
17,10,12,918.155,57.367,2.3,1.7,405.697
17,10,13,778.914,54.283,2.16,1.5,351.428
17,10,14,543.38,47.326,2.02,1.3,254.102
17,10,15,299.665,39.681,1.76,0.9,141.072
17,10,16,62.22,30.136,1.44,0.6,24.289
17,10,17,0.0,26.9,1.38,0.5,0.0
17,10,18,0.0,26.3,1.12,0.5,0.0
18,10,6,204.236,29.932,2.05,1.6,96.509
18,10,7,454.401,39.121,2.45,1.8,219.913
18,10,8,673.848,47.243,2.33,1.8,313.326
18,10,9,841.77,54.326,2.09,1.6,376.906
18,10,10,936.532,59.324,2.01,1.4,408.329
18,10,11,950.13,62.318,1.96,1.1,408.599
18,10,12,877.322,63.253,2.02,0.7,376.971
18,10,13,727.904,60.925,2.13,0.3,318.042
18,10,14,510.582,51.924,2.18,0.2,233.187
18,10,15,265.31,39.922,2.17,0.3,124.497
18,10,16,42.171,29.198,1.78,0.4,16.865
18,10,17,0.0,26.6,1.47,0.6,0.0
18,10,18,0.0,25.9,0.96,0.7,0.0
19,10,6,192.366,30.409,1.83,1.1,91.189
19,10,7,431.666,40.848,1.93,1.1,206.71
19,10,8,654.871,49.665,1.94,1.2,300.694
19,10,9,815.779,54.666,1.61,1.4,364.048
19,10,10,908.049,57.44,1.36,1.5,398.573
19,10,11,929.877,57.169,1.26,1.7,408.531
19,10,12,856.28,54.539,1.29,1.8,381.688
19,10,13,709.36,50.159,1.37,1.8,324.187
19,10,14,499.86,44.287,1.41,1.6,235.649
19,10,15,268.659,37.251,1.44,1.2,127.496
19,10,16,45.417,28.588,1.27,0.9,18.153
19,10,17,0.0,25.9,1.14,0.8,0.0
19,10,18,0.0,25.5,0.89,0.8,0.0
20,10,6,203.245,28.644,2.07,1.8,96.756
20,10,7,455.434,38.959,1.99,1.5,220.493
20,10,8,676.509,49.407,2.23,1.2,311.668
20,10,9,845.616,57.053,2.07,1.1,374.177
20,10,10,942.522,60.278,1.79,1.2,409.325
20,10,11,855.284,57.01,1.52,1.3,374.364
20,10,12,792.435,55.173,1.36,1.3,350.768
20,10,13,653.841,50.073,1.43,1.4,297.478
20,10,14,452.559,43.699,1.63,1.3,212.573
20,10,15,228.091,35.879,1.91,1.1,108.492
20,10,16,24.346,27.655,1.85,0.9,9.626
20,10,17,0.0,26.0,1.74,0.8,0.0
20,10,18,0.0,25.7,1.47,0.8,0.0
21,10,6,186.649,27.365,2.56,1.8,89.486
21,10,7,432.377,36.464,2.96,1.8,210.933
21,10,8,664.119,47.352,3.03,1.4,308.265
21,10,9,837.911,55.986,2.66,1.2,372.307
21,10,10,939.353,59.623,2.59,1.3,408.948
21,10,11,938.532,59.276,2.51,1.4,408.701
21,10,12,870.329,57.214,2.55,1.4,383.879
21,10,13,728.652,52.612,2.61,1.4,330.138
21,10,14,534.335,46.953,2.62,1.2,250.201
21,10,15,283.369,38.226,2.61,1.0,133.898
21,10,16,52.373,28.762,2.31,0.8,20.445
21,10,17,0.0,26.0,2.02,0.7,0.0
21,10,18,0.0,25.6,1.59,0.6,0.0
22,10,6,219.005,28.283,2.38,1.4,104.041
22,10,7,475.487,39.308,2.31,1.3,230.58
22,10,8,708.295,51.958,2.47,0.9,323.519
22,10,9,878.926,60.649,2.44,0.8,383.475
22,10,10,975.594,63.071,2.73,1.0,419.015
22,10,11,928.72,61.781,2.86,1.0,399.973
22,10,12,864.34,58.979,2.77,1.1,378.291
22,10,13,721.836,54.014,2.63,1.1,325.079
22,10,14,518.064,47.287,2.53,1.0,241.881
22,10,15,272.374,38.353,2.5,0.8,128.503
22,10,16,45.878,28.676,2.18,0.7,17.797
22,10,17,0.0,26.4,2.0,0.5,0.0
22,10,18,0.0,26.1,1.82,0.4,0.0
23,10,6,208.125,28.704,2.97,0.8,98.732
23,10,7,465.383,40.724,3.9,0.8,224.092
23,10,8,696.091,54.996,3.73,0.4,313.58
23,10,9,868.71,66.245,3.58,0.2,369.446
23,10,10,965.512,69.876,3.81,0.3,401.933
23,10,11,948.463,67.155,3.5,0.5,399.103
23,10,12,878.684,61.509,3.12,0.8,380.615
23,10,13,727.858,54.365,2.93,1.0,327.552
23,10,14,527.48,47.128,2.91,1.0,246.841
23,10,15,276.771,37.915,2.98,0.8,130.785
23,10,16,46.282,27.735,2.75,0.8,17.686
23,10,17,0.0,24.9,2.35,0.8,0.0
23,10,18,0.0,24.2,2.25,0.9,0.0
24,10,6,225.692,28.121,2.34,1.0,107.11
24,10,7,484.278,40.269,2.61,0.9,234.27
24,10,8,719.567,54.617,2.34,0.5,325.285
24,10,9,887.556,65.282,2.15,0.3,379.629
24,10,10,979.505,69.895,1.96,0.3,408.259
24,10,11,915.307,66.106,1.6,0.4,386.581
24,10,12,843.35,61.053,1.31,0.6,365.583
24,10,13,697.702,53.606,1.37,0.8,314.432
24,10,14,502.169,46.174,1.74,0.8,235.36
24,10,15,258.751,36.346,2.14,0.8,122.92
24,10,16,34.77,26.436,2.0,0.8,13.44
24,10,17,0.0,24.1,1.83,0.8,0.0
24,10,18,0.0,23.4,1.78,0.9,0.0
25,10,6,188.448,27.783,2.24,0.8,89.751
25,10,7,431.604,36.694,2.28,1.2,210.704
25,10,8,646.597,44.194,2.11,1.4,304.377
25,10,9,808.202,49.854,1.84,1.5,368.882
25,10,10,904.643,54.402,1.76,1.4,403.099
25,10,11,881.686,54.912,1.8,1.3,391.13
25,10,12,810.794,53.649,1.99,1.2,362.786
25,10,13,502.741,43.478,2.15,1.2,233.068
25,10,14,355.633,38.675,2.25,1.1,168.996
25,10,15,11.36,25.903,2.22,1.0,4.935
25,10,16,4.726,24.067,1.9,0.9,1.769
25,10,17,0.0,22.8,1.71,1.0,0.0
25,10,18,0.0,22.2,1.88,1.1,0.0
26,10,6,7.569,21.236,1.99,0.2,3.286
26,10,7,18.011,22.952,1.93,0.4,8.076
26,10,8,73.701,26.395,1.96,0.6,34.42
26,10,9,235.047,32.958,1.69,0.7,110.815
26,10,10,377.509,38.971,1.48,0.6,175.087
26,10,11,426.332,41.464,1.33,0.5,196.136
26,10,12,383.187,39.84,1.31,0.5,177.614
26,10,13,185.573,31.584,1.41,0.6,87.795
26,10,14,83.323,27.191,1.55,0.7,39.36
26,10,15,11.36,23.836,1.69,0.7,4.987
26,10,16,3.78,22.848,1.57,0.5,1.388
26,10,17,0.0,22.1,1.56,0.5,0.0
26,10,18,0.0,21.8,1.76,0.5,0.0
27,10,6,12.304,20.362,2.27,1.8,5.5
27,10,7,57.493,22.691,2.0,2.1,27.322
27,10,8,228.573,28.283,2.14,2.2,110.659
27,10,9,845.017,45.818,1.64,2.2,393.244
27,10,10,284.961,31.235,1.58,2.1,135.528
27,10,11,152.932,27.806,1.56,2.1,72.314
27,10,12,578.201,39.935,1.53,2.0,270.484
27,10,13,251.311,31.225,1.6,1.7,120.24
27,10,14,179.667,29.606,1.72,1.3,86.588
27,10,15,174.814,29.493,1.85,1.0,84.651
27,10,16,20.862,23.175,1.6,0.7,8.42
27,10,17,0.0,21.8,1.33,0.7,0.0
27,10,18,0.0,21.6,0.76,0.8,0.0
28,10,6,187.794,26.079,1.53,1.9,90.148
28,10,7,430.51,34.559,1.36,2.1,212.064
28,10,8,657.226,42.804,1.43,2.1,311.344
28,10,9,619.485,43.311,0.85,2.0,286.976
28,10,10,702.431,46.32,0.72,2.0,320.318
28,10,11,773.093,48.278,1.07,2.1,350.015
28,10,12,860.457,50.775,1.35,2.1,390.717
28,10,13,575.25,42.777,1.59,2.1,268.722
28,10,14,342.305,36.572,1.74,1.8,164.007
28,10,15,25.584,26.443,1.69,1.3,11.556
28,10,16,27.788,25.132,1.34,1.0,10.476
28,10,17,0.0,23.3,1.07,1.0,0.0
28,10,18,0.0,22.7,0.61,1.0,0.0
29,10,6,227.154,26.36,2.24,1.7,108.072
29,10,7,492.341,36.874,1.99,1.7,241.964
29,10,8,723.098,47.059,2.01,1.6,338.09
29,10,9,889.232,53.425,1.59,1.7,401.203
29,10,10,978.285,57.517,1.17,1.6,431.439
29,10,11,987.332,57.634,1.09,1.7,434.774
29,10,12,913.49,55.641,1.26,1.7,407.397
29,10,13,764.495,51.614,1.56,1.6,349.614
29,10,14,550.313,45.557,1.82,1.4,260.425
29,10,15,294.404,36.947,1.88,1.1,139.383
29,10,16,52.208,26.953,1.53,0.9,18.751
29,10,17,0.0,24.1,1.24,0.8,0.0
29,10,18,0.0,23.4,0.73,0.8,0.0
30,10,6,175.931,25.437,1.83,1.1,84.488
30,10,7,414.058,35.847,1.68,1.1,202.66
30,10,8,637.079,45.91,1.85,1.1,297.774
30,10,9,803.549,54.506,1.56,1.0,359.589
30,10,10,890.8,58.857,1.78,1.0,389.438
30,10,11,897.971,59.805,2.0,1.0,390.683
30,10,12,824.496,57.532,2.03,1.0,363.454
30,10,13,606.346,49.718,2.08,1.0,275.853
30,10,14,491.872,46.599,2.09,0.8,230.516
30,10,15,183.26,34.425,2.09,0.7,86.978
30,10,16,24.96,27.026,1.8,0.6,9.103
30,10,17,0.0,25.2,1.48,0.6,0.0
30,10,18,0.0,24.3,1.11,0.8,0.0
31,10,6,188.312,26.917,2.17,1.0,89.654
31,10,7,442.588,38.234,2.32,1.0,215.291
31,10,8,669.02,48.716,2.8,1.0,309.925
31,10,9,840.965,55.914,2.41,1.1,374.95
31,10,10,935.709,58.628,2.33,1.3,410.337
31,10,11,929.988,57.554,2.23,1.5,409.225
31,10,12,859.324,54.399,2.03,1.7,384.729
31,10,13,708.559,49.261,1.8,1.8,326.514
31,10,14,497.784,43.443,1.56,1.6,236.616
31,10,15,249.344,35.291,1.73,1.2,118.525
31,10,16,26.499,26.078,1.85,1.0,9.575
31,10,17,0.0,24.1,1.81,1.0,0.0
31,10,18,0.0,23.5,1.82,1.0,0.0
1,11,6,204.076,25.157,2.48,1.3,97.775
1,11,7,462.95,35.409,2.71,1.5,228.199
1,11,8,689.248,45.686,2.72,1.4,323.637
1,11,9,863.452,53.99,2.55,1.3,388.355
1,11,10,958.243,58.075,2.59,1.3,421.41
1,11,11,943.674,57.981,2.26,1.3,414.512
1,11,12,873.394,55.237,1.84,1.4,389.76
1,11,13,724.069,50.287,1.47,1.4,332.498
1,11,14,506.045,43.906,1.1,1.2,240.236
1,11,15,259.087,35.549,0.88,0.8,123.072
1,11,16,33.126,25.906,0.78,0.6,11.7
1,11,17,0.0,24.1,0.68,0.5,0.0
1,11,18,0.0,23.6,0.65,0.4,0.0
2,11,6,182.443,23.52,2.35,1.4,87.97
2,11,7,431.293,33.703,2.76,1.5,213.413
2,11,8,600.171,42.42,2.81,1.3,282.481
2,11,9,723.292,49.33,1.99,1.2,325.854
2,11,10,808.982,54.136,1.33,1.1,355.479
2,11,11,953.096,59.846,0.74,1.1,415.517
2,11,12,877.433,57.561,0.48,1.1,387.782
2,11,13,721.742,52.768,0.63,1.0,327.95
2,11,14,513.419,46.215,0.76,0.8,241.653
2,11,15,256.952,36.409,0.43,0.6,121.53
2,11,16,28.773,26.433,0.33,0.3,9.785
2,11,17,0.0,24.6,0.66,0.3,0.0
2,11,18,0.0,23.6,1.02,0.6,0.0
3,11,6,172.554,24.324,1.63,0.9,82.912
3,11,7,414.664,35.421,1.83,0.9,203.595
3,11,8,643.98,46.943,1.69,0.8,300.228
3,11,9,812.474,54.885,0.63,0.9,363.68
3,11,10,908.165,58.989,0.19,1.0,397.536
3,11,11,950.287,60.456,0.3,1.1,413.516
3,11,12,878.664,57.58,0.62,1.2,388.667
3,11,13,727.958,53.059,0.8,1.1,330.767
3,11,14,496.943,46.396,0.88,0.8,233.497
3,11,15,247.83,36.85,0.78,0.6,116.872
3,11,16,26.573,26.994,0.56,0.5,9.191
3,11,17,0.0,24.7,0.42,0.6,0.0
3,11,18,0.0,23.3,0.74,0.9,0.0
4,11,6,176.039,24.483,1.68,1.0,84.299
4,11,7,425.077,35.612,1.71,1.0,208.872
4,11,8,643.016,45.231,1.73,1.1,302.213
4,11,9,816.614,51.529,1.76,1.4,371.14
4,11,10,914.696,54.757,1.51,1.6,408.182
4,11,11,927.617,54.551,1.0,1.8,414.108
4,11,12,861.58,52.31,0.58,1.9,389.843
4,11,13,717.119,48.089,0.18,1.9,332.785
4,11,14,496.371,42.306,0.32,1.6,237.46
4,11,15,254.257,34.352,0.63,1.2,121.159
4,11,16,27.839,24.977,0.83,1.1,9.442
4,11,17,0.0,23.1,1.01,1.1,0.0
4,11,18,0.0,22.5,1.25,1.0,0.0
5,11,6,180.848,24.062,2.43,1.4,86.621
5,11,7,431.35,35.297,3.11,1.2,212.453
5,11,8,651.479,46.6,3.24,1.0,304.724
5,11,9,821.777,53.373,2.96,1.2,370.737
5,11,10,915.717,56.184,2.75,1.4,406.213
5,11,11,972.096,57.237,2.51,1.6,429.793
5,11,12,902.225,54.818,2.47,1.7,404.689
5,11,13,758.44,50.438,2.56,1.7,349.274
5,11,14,524.624,44.232,2.64,1.4,249.676
5,11,15,273.265,35.514,2.62,1.1,129.64
5,11,16,34.08,25.511,2.26,0.9,11.174
5,11,17,0.0,23.3,1.96,1.0,0.0
5,11,18,0.0,22.6,1.94,1.1,0.0
6,11,6,204.469,25.119,2.76,1.2,97.362
6,11,7,460.199,36.283,2.77,1.2,226.514
6,11,8,684.788,46.217,3.15,1.2,321.342
6,11,9,853.804,52.219,2.29,1.5,387.505
6,11,10,945.525,54.591,2.32,1.8,422.682
6,11,11,933.151,54.249,2.59,1.9,417.171
6,11,12,857.54,51.793,2.78,2.0,388.832
6,11,13,704.027,47.808,2.96,1.9,326.918
6,11,14,491.039,42.241,2.92,1.6,234.899
6,11,15,244.88,34.241,2.51,1.1,116.621
6,11,16,23.013,24.931,2.22,1.0,7.412
6,11,17,0.0,23.2,1.73,1.0,0.0
6,11,18,0.0,22.6,1.58,1.0,0.0
7,11,6,161.177,23.792,1.62,1.2,77.413
7,11,7,400.103,33.813,1.53,1.3,197.504
7,11,8,625.08,43.686,1.96,1.3,295.292
7,11,9,793.259,49.55,1.42,1.6,363.23
7,11,10,888.027,52.683,1.11,1.8,399.517
7,11,11,962.86,54.557,1.38,2.0,430.482
7,11,12,886.382,52.222,1.8,2.1,401.741
7,11,13,731.386,47.87,2.13,2.1,340.104
7,11,14,511.89,42.013,2.23,1.9,245.672
7,11,15,260.37,33.763,1.92,1.5,124.317
7,11,16,26.138,24.296,1.36,1.2,8.665
7,11,17,0.0,22.2,1.09,1.2,0.0
7,11,18,0.0,21.6,1.03,1.2,0.0
8,11,6,155.715,22.25,2.3,1.8,75.164
8,11,7,393.863,31.885,2.09,1.7,195.798
8,11,8,619.867,42.742,2.33,1.4,293.839
8,11,9,786.914,50.365,1.7,1.4,358.943
8,11,10,877.618,53.208,2.01,1.6,393.768
8,11,11,893.967,53.152,2.31,1.8,401.061
8,11,12,820.161,49.768,2.5,2.1,374.534
8,11,13,670.571,45.566,2.77,2.1,313.644
8,11,14,457.702,39.732,2.93,1.9,220.553
8,11,15,220.033,31.863,2.83,1.4,105.597
8,11,16,16.031,23.286,2.4,1.2,5.157
8,11,17,0.0,21.6,1.9,1.2,0.0
8,11,18,0.0,20.9,1.37,1.3,0.0
9,11,6,156.496,21.573,2.55,1.6,75.698
9,11,7,392.072,31.565,2.61,1.5,195.23
9,11,8,616.649,43.114,3.18,1.1,292.018
9,11,9,784.396,53.627,2.68,0.8,353.06
9,11,10,878.002,62.894,2.77,0.4,377.893
9,11,11,930.1,67.279,2.96,0.3,392.853
9,11,12,863.87,62.603,2.97,0.5,374.052
9,11,13,716.587,55.769,2.85,0.6,322.07
9,11,14,505.797,46.66,2.58,0.7,238.033
9,11,15,258.671,35.99,2.13,0.7,122.267
9,11,16,25.859,25.049,1.58,0.8,7.987
9,11,17,0.0,22.8,1.07,0.9,0.0
9,11,18,0.0,21.9,0.73,1.0,0.0
10,11,6,191.538,23.444,2.25,1.1,91.53
10,11,7,447.069,34.812,2.05,1.1,221.211
10,11,8,678.122,46.785,2.2,0.9,317.667
10,11,9,849.486,53.931,1.72,1.1,383.032
10,11,10,942.5,57.622,1.74,1.2,416.174
10,11,11,948.695,58.524,1.86,1.2,416.94
10,11,12,875.929,57.897,2.07,1.0,387.541
10,11,13,727.783,53.274,2.32,0.9,330.936
10,11,14,485.473,45.27,2.42,0.7,229.313
10,11,15,234.483,34.922,2.17,0.6,111.104
10,11,16,18.71,24.944,1.67,0.6,5.595
10,11,17,0.0,23.2,1.15,0.7,0.0
10,11,18,0.0,22.5,0.34,0.7,0.0
11,11,6,155.224,23.843,2.47,0.5,74.172
11,11,7,390.585,35.5,2.54,0.5,191.518
11,11,8,622.086,46.748,2.88,0.6,290.64
11,11,9,788.829,54.004,2.33,0.8,354.978
11,11,10,885.558,58.215,2.43,0.9,389.523
11,11,11,898.493,58.453,2.35,1.0,394.558
11,11,12,824.322,55.433,2.37,1.1,368.031
11,11,13,674.523,50.207,2.42,1.1,309.927
11,11,14,459.46,43.347,2.45,0.9,218.41
11,11,15,223.839,34.163,2.31,0.7,106.326
11,11,16,16.184,24.77,1.85,0.6,5.077
11,11,17,0.0,23.2,1.52,0.5,0.0
11,11,18,0.0,23.0,1.11,0.4,0.0
12,11,6,153.977,24.616,2.41,0.6,73.21
12,11,7,394.676,35.196,2.28,0.9,193.938
12,11,8,619.701,45.943,2.41,0.9,290.437
12,11,9,782.12,54.651,1.83,0.8,350.869
12,11,10,873.593,60.218,1.65,0.7,380.801
12,11,11,929.507,61.322,1.45,0.9,403.647
12,11,12,853.309,57.348,1.4,1.1,378.424
12,11,13,697.762,51.34,1.43,1.2,319.728
12,11,14,471.777,43.747,1.44,1.1,224.137
12,11,15,225.7,34.702,1.36,0.8,106.93
12,11,16,14.519,25.391,1.16,0.7,4.37
12,11,17,0.0,24.2,0.95,0.6,0.0
12,11,18,0.0,24.1,0.58,0.5,0.0
13,11,6,142.446,24.769,2.29,0.8,67.55
13,11,7,385.772,36.145,2.15,0.8,188.638
13,11,8,624.857,48.487,2.74,0.7,290.12
13,11,9,792.84,55.291,2.17,0.9,355.143
13,11,10,892.817,58.283,2.32,1.1,392.907
13,11,11,877.368,56.809,2.1,1.3,387.912
13,11,12,810.074,54.208,1.88,1.4,363.476
13,11,13,666.948,50.057,1.85,1.3,306.553
13,11,14,455.955,43.496,1.99,1.1,216.563
13,11,15,221.01,34.715,2.04,0.9,104.693
13,11,16,12.875,25.619,1.76,0.8,3.744
13,11,17,0.0,24.3,1.5,0.8,0.0
13,11,18,0.0,24.0,1.22,0.7,0.0
14,11,6,89.898,22.047,2.39,1.3,43.061
14,11,7,170.371,26.947,2.13,1.2,83.46
14,11,8,289.929,34.986,2.53,0.7,138.12
14,11,9,397.561,42.146,1.83,0.5,183.779
14,11,10,289.853,38.885,1.96,0.5,134.07
14,11,11,159.7,33.624,1.89,0.8,74.046
14,11,12,110.422,31.595,2.02,1.1,51.039
14,11,13,92.669,30.614,2.33,1.2,42.998
14,11,14,85.385,30.224,2.56,1.0,39.986
14,11,15,55.44,28.369,2.52,0.8,25.711
14,11,16,6.62,25.226,2.06,0.7,1.948
14,11,17,0.0,24.3,1.69,0.5,0.0
14,11,18,0.0,24.1,1.25,0.3,0.0
15,11,6,155.405,24.249,2.73,1.0,73.714
15,11,7,399.553,36.169,2.7,0.8,195.868
15,11,8,628.88,50.212,3.53,0.4,290.011
15,11,9,797.54,59.301,3.1,0.4,351.24
15,11,10,896.814,63.319,3.88,0.5,386.207
15,11,11,892.814,61.558,3.86,0.7,387.014
15,11,12,826.745,56.748,3.7,1.0,367.373
15,11,13,684.839,50.401,3.53,1.2,314.859
15,11,14,479.253,43.01,3.34,1.2,228.683
15,11,15,234.987,33.496,3.14,1.1,111.89
15,11,16,17.552,23.924,2.55,1.0,4.859
15,11,17,0.0,22.3,2.15,1.1,0.0
15,11,18,0.0,21.8,2.16,1.1,0.0
16,11,6,166.73,21.763,3.82,1.6,79.492
16,11,7,420.283,32.076,4.35,1.6,209.963
16,11,8,641.01,43.545,4.17,1.2,304.316
16,11,9,811.054,51.827,3.7,1.2,369.1
16,11,10,901.651,55.431,5.07,1.3,402.101
16,11,11,956.43,56.427,4.33,1.5,424.973
16,11,12,886.361,53.836,3.76,1.6,399.776
16,11,13,737.502,49.203,3.6,1.6,341.807
16,11,14,518.846,42.854,3.56,1.4,248.796
16,11,15,265.251,33.832,3.55,1.1,126.28
16,11,16,26.761,23.78,3.23,1.0,7.236
16,11,17,0.0,22.1,2.39,0.9,0.0
16,11,18,0.0,21.5,2.65,0.9,0.0
17,11,6,180.955,23.187,3.09,0.9,85.577
17,11,7,438.209,36.46,3.67,0.6,215.73
17,11,8,674.285,51.006,3.27,0.3,310.981
17,11,9,848.264,59.214,3.28,0.5,374.587
17,11,10,943.494,62.736,3.41,0.7,408.149
17,11,11,955.602,60.908,3.22,1.0,416.449
17,11,12,885.417,56.433,2.78,1.3,394.999
17,11,13,733.111,50.078,2.4,1.5,338.601
17,11,14,495.26,42.387,2.27,1.4,237.492
17,11,15,245.925,33.065,2.4,1.2,117.337
17,11,16,17.776,23.419,2.16,1.0,4.729
17,11,17,0.0,22.0,1.7,1.0,0.0
17,11,18,0.0,21.4,1.65,1.0,0.0
18,11,6,177.715,23.007,2.36,1.0,83.959
18,11,7,434.792,33.93,2.63,1.2,216.253
18,11,8,667.21,43.911,2.87,1.3,317.044
18,11,9,837.267,50.241,2.57,1.6,384.352
18,11,10,930.819,52.913,2.47,1.9,420.3
18,11,11,958.114,53.308,2.27,2.1,431.919
18,11,12,889.603,50.691,2.07,2.3,406.983
18,11,13,739.9,46.54,1.96,2.3,347.082
18,11,14,535.347,41.708,1.93,1.9,258.449
18,11,15,277.037,33.474,1.94,1.4,132.048
18,11,16,27.969,23.413,1.67,1.1,7.942
18,11,17,0.0,21.7,1.38,1.1,0.0
18,11,18,0.0,21.5,1.12,1.0,0.0
19,11,6,173.84,22.277,2.37,1.2,82.225
19,11,7,424.968,34.227,2.51,1.0,210.999
19,11,8,653.096,46.995,2.89,0.7,306.337
19,11,9,822.607,54.397,2.35,0.9,370.945
19,11,10,912.826,56.012,2.41,1.3,406.678
19,11,11,962.364,56.161,2.5,1.6,428.734
19,11,12,892.592,53.183,2.44,1.8,404.338
19,11,13,749.777,48.361,2.31,1.9,349.309
19,11,14,507.775,41.537,2.23,1.7,244.763
19,11,15,256.598,33.018,2.31,1.3,122.488
19,11,16,20.208,23.4,2.15,1.0,5.588
19,11,17,0.0,22.1,1.73,0.9,0.0
19,11,18,0.0,21.8,1.59,0.8,0.0
20,11,6,127.622,19.918,2.64,1.8,61.042
20,11,7,368.015,29.676,2.78,1.8,184.654
20,11,8,631.454,41.946,3.13,1.4,302.088
20,11,9,805.131,51.337,2.57,1.2,367.631
20,11,10,903.455,57.069,2.83,1.1,400.514
20,11,11,922.973,60.199,2.97,0.9,403.468
20,11,12,851.503,57.929,2.92,0.9,377.285
20,11,13,704.217,52.525,2.81,0.9,321.586
20,11,14,484.321,44.168,2.71,0.9,230.389
20,11,15,233.447,33.986,2.57,0.8,110.815
20,11,16,15.043,24.381,2.04,0.7,4.048
20,11,17,0.0,23.1,1.63,0.7,0.0
20,11,18,0.0,22.4,1.41,0.7,0.0
21,11,6,120.849,21.197,2.65,1.7,57.447
21,11,7,360.531,30.553,2.61,1.8,180.081
21,11,8,578.106,39.641,2.78,1.8,278.076
21,11,9,748.885,46.373,2.22,1.9,348.117
21,11,10,840.589,50.088,2.18,1.9,382.989
21,11,11,881.572,51.461,1.77,2.0,399.619
21,11,12,651.597,45.135,1.42,2.0,300.982
21,11,13,497.265,40.617,1.24,2.0,234.83
21,11,14,310.72,35.557,1.14,1.6,149.79
21,11,15,109.273,28.382,1.12,1.2,52.109
21,11,16,6.62,23.407,1.0,0.9,1.828
21,11,17,0.0,22.4,0.87,0.9,0.0
21,11,18,0.0,22.0,0.7,0.9,0.0
22,11,6,157.803,21.694,2.5,2.0,74.485
22,11,7,410.182,31.313,2.29,2.1,205.785
22,11,8,631.657,40.685,2.72,2.0,303.953
22,11,9,805.145,47.917,2.05,1.9,373.116
22,11,10,895.925,52.715,1.84,1.7,404.807
22,11,11,895.573,54.406,1.7,1.5,401.191
22,11,12,661.769,47.797,1.59,1.4,302.459
22,11,13,417.485,39.486,1.54,1.5,197.014
22,11,14,273.693,34.603,1.54,1.4,131.816
22,11,15,129.789,28.881,1.55,1.1,62.13
22,11,16,7.568,22.731,1.33,1.0,2.113
22,11,17,0.0,21.5,1.22,1.0,0.0
22,11,18,0.0,21.1,1.18,1.0,0.0
23,11,6,132.985,21.353,2.33,1.7,63.073
23,11,7,370.481,30.725,2.15,1.9,185.296
23,11,8,595.336,39.792,2.69,1.9,286.62
23,11,9,760.777,46.424,1.97,1.9,354.017
23,11,10,311.87,34.925,1.66,1.7,147.168
23,11,11,180.035,31.685,1.37,1.7,84.651
23,11,12,146.024,30.872,0.95,1.7,68.587
23,11,13,117.713,29.831,0.95,1.7,55.449
23,11,14,94.877,28.783,1.35,1.5,44.97
23,11,15,35.084,25.843,1.69,1.0,16.1
23,11,16,2.835,23.191,1.63,0.8,0.747
23,11,17,0.0,22.2,1.56,0.8,0.0
23,11,18,0.0,21.8,1.48,0.8,0.0
24,11,6,143.699,22.475,2.65,1.2,67.445
24,11,7,394.119,33.432,2.41,1.3,195.716
24,11,8,619.725,44.235,3.07,1.2,293.775
24,11,9,528.862,43.299,2.5,1.1,245.762
24,11,10,557.937,47.175,2.4,0.7,253.869
24,11,11,621.915,51.496,2.14,0.5,278.314
24,11,12,698.114,54.022,1.72,0.6,311.188
24,11,13,585.158,47.741,1.34,0.9,269.908
24,11,14,293.704,36.679,1.27,0.9,140.666
24,11,15,115.118,29.094,1.42,0.8,54.821
24,11,16,6.62,23.619,1.53,0.7,1.826
24,11,17,0.0,22.6,1.54,0.7,0.0
24,11,18,0.0,22.1,1.57,0.7,0.0
25,11,6,152.068,21.699,2.6,1.6,71.222
25,11,7,407.367,32.014,2.52,1.7,203.916
25,11,8,641.908,43.882,3.13,1.3,305.28
25,11,9,815.9,54.664,2.44,0.9,368.003
25,11,10,912.741,62.256,2.5,0.6,396.294
25,11,11,937.958,63.033,2.16,0.7,405.616
25,11,12,868.769,58.975,1.63,0.9,383.928
25,11,13,725.862,52.321,1.11,1.1,332.539
25,11,14,514.316,44.115,0.85,1.2,245.599
25,11,15,261.976,34.118,1.17,1.1,124.498
25,11,16,25.43,23.541,1.42,1.0,6.853
25,11,17,0.0,21.4,1.61,1.1,0.0
25,11,18,0.0,20.5,1.77,1.2,0.0
26,11,6,159.16,21.603,2.67,1.8,74.284
26,11,7,412.778,31.819,2.78,1.8,207.111
26,11,8,645.267,43.508,3.59,1.4,307.672
26,11,9,815.63,55.553,2.91,0.8,366.759
26,11,10,913.102,63.521,3.03,0.5,394.429
26,11,11,797.53,55.366,3.05,1.0,349.889
26,11,12,727.18,50.229,2.73,1.5,327.107
26,11,13,625.184,45.191,2.5,1.9,290.748
26,11,14,485.443,40.851,2.36,1.8,234.355
26,11,15,235.566,32.253,2.12,1.4,112.646
26,11,16,16.018,22.847,1.63,1.2,4.289
26,11,17,0.0,21.2,1.37,1.1,0.0
